experiment	timestamp	score	best_score	kept	mutations	params
793	2026-03-29T17:01:15.727513	52.6342	68.4369	False	traverse_hop2_limit: 10 -> 20; keyword_prefix_match_len: 5 -> 3; traverse_min_edge_score: 0.0 -> 0.039	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 20, "traverse_default_hops": 2, "traverse_min_edge_score": 0.039, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
794	2026-03-29T17:01:15.815326	68.0225	68.4369	False	traverse_seed_limit: 10 -> 10; traverse_hop2_limit: 10 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
795	2026-03-29T17:01:15.867945	67.4277	68.4369	False	traverse_default_hops: 2 -> 1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
796	2026-03-29T17:01:15.959286	68.4369	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0793	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0793, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
797	2026-03-29T17:01:16.053648	68.4137	68.4369	False	hop1_score_boost: 0.1 -> 0.1; traverse_seed_limit: 10 -> 10; keyword_min_score: 0.1 -> 0.0731	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0731, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
798	2026-03-29T17:01:16.111946	37.4733	68.4369	False	keyword_max_results: 0 -> 40; keyword_prefix_match_len: 5 -> 3; traverse_default_hops: 2 -> 1	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 40, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
799	2026-03-29T17:01:16.203193	68.4369	68.4369	False	traverse_seed_limit: 10 -> 10; keyword_max_results: 0 -> 0; traverse_hop1_limit: 20 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
800	2026-03-29T17:01:16.291681	54.7103	68.4369	False	keyword_max_results: 0 -> 60; max_total_results: 50 -> 50	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 60, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
801	2026-03-29T17:01:16.382524	68.1379	68.4369	False	traverse_hop2_limit: 10 -> 30; traverse_min_edge_score: 0.0 -> 0.0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 30, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
802	2026-03-29T17:01:16.471583	64.4484	68.4369	False	keyword_prefix_match_len: 5 -> 4; keyword_min_score: 0.1 -> 0.074; hop1_score_boost: 0.1 -> 0.1	{"keyword_prefix_match_len": 4, "keyword_min_score": 0.074, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
803	2026-03-29T17:01:16.559164	67.0706	68.4369	False	hop1_score_boost: 0.1 -> 0.1849	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1849, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
804	2026-03-29T17:01:16.612489	53.4714	68.4369	False	keyword_max_results: 0 -> 60; traverse_default_hops: 2 -> 1; traverse_hop1_limit: 20 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 60, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
805	2026-03-29T17:01:16.701175	68.4369	68.4369	False	hop2_score_boost: 0.05 -> 0.05; traverse_min_edge_score: 0.0 -> 0.0362; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0362, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
806	2026-03-29T17:01:16.787693	68.4369	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0573	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0573, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
807	2026-03-29T17:01:16.872387	45.5036	68.4369	False	keyword_max_results: 0 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 20, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
808	2026-03-29T17:01:16.959292	68.2019	68.4369	False	hop2_score_boost: 0.05 -> 0.0915; keyword_max_results: 0 -> 0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.0915, "dedup_strategy": "keep_highest", "max_total_results": 50}
809	2026-03-29T17:01:17.079575	66.7252	68.4369	False	traverse_hop1_limit: 20 -> 50	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 50, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
810	2026-03-29T17:01:17.165839	68.0225	68.4369	False	traverse_hop2_limit: 10 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
811	2026-03-29T17:01:17.253467	68.4369	68.4369	False	keyword_min_score: 0.1 -> 0.0899	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0899, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
812	2026-03-29T17:01:17.338945	68.4369	68.4369	False	traverse_min_edge_score: 0.0 -> 0.027; keyword_max_results: 0 -> 0; hop1_score_boost: 0.1 -> 0.1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.027, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
813	2026-03-29T17:01:17.430321	52.4456	68.4369	False	traverse_default_hops: 2 -> 2; hop2_score_boost: 0.05 -> 0.05; keyword_prefix_match_len: 5 -> 3	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
814	2026-03-29T17:01:17.514041	49.9986	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0; keyword_max_results: 0 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 40, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
815	2026-03-29T17:01:17.626062	66.9380	68.4369	False	traverse_seed_limit: 10 -> 30; hop2_score_boost: 0.05 -> 0.108	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 30, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.108, "dedup_strategy": "keep_highest", "max_total_results": 50}
816	2026-03-29T17:01:17.714915	68.4369	68.4369	False	keyword_min_score: 0.1 -> 0.1; keyword_max_results: 0 -> 0; traverse_min_edge_score: 0.0 -> 0.1097	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.1097, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
817	2026-03-29T17:01:17.797201	60.6183	68.4369	False	hop1_score_boost: 0.1 -> 0.1; keyword_prefix_match_len: 5 -> 7; hop2_score_boost: 0.05 -> 0.05	{"keyword_prefix_match_len": 7, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
818	2026-03-29T17:01:17.882957	68.1300	68.4369	False	traverse_hop2_limit: 10 -> 10; hop2_score_boost: 0.05 -> 0.0996	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.0996, "dedup_strategy": "keep_highest", "max_total_results": 50}
819	2026-03-29T17:01:17.984493	64.6405	68.4369	False	keyword_prefix_match_len: 5 -> 4; traverse_seed_limit: 10 -> 20	{"keyword_prefix_match_len": 4, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 20, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
820	2026-03-29T17:01:18.070726	66.4761	68.4369	False	max_total_results: 50 -> 200; traverse_hop1_limit: 20 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 200}
821	2026-03-29T17:01:18.169230	68.1133	68.4369	False	traverse_default_hops: 2 -> 2; traverse_seed_limit: 10 -> 20; keyword_max_results: 0 -> 0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 20, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
822	2026-03-29T17:01:18.254023	68.4369	68.4369	False	traverse_seed_limit: 10 -> 10; traverse_default_hops: 2 -> 2; traverse_hop2_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
823	2026-03-29T17:01:18.337787	45.5036	68.4369	False	max_total_results: 50 -> 150; keyword_max_results: 0 -> 20; hop2_score_boost: 0.05 -> 0.05	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 20, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 150}
824	2026-03-29T17:01:18.427362	45.7373	68.4369	False	keyword_prefix_match_len: 5 -> 3; keyword_max_results: 0 -> 60	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 60, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
825	2026-03-29T17:01:18.514374	68.3432	68.4369	False	hop2_score_boost: 0.05 -> 0.0885	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.0885, "dedup_strategy": "keep_highest", "max_total_results": 50}
826	2026-03-29T17:01:18.599796	68.0062	68.4369	False	hop2_score_boost: 0.05 -> 0.1658; hop1_score_boost: 0.1 -> 0.1; keyword_max_results: 0 -> 0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.1658, "dedup_strategy": "keep_highest", "max_total_results": 50}
827	2026-03-29T17:01:18.685286	68.4137	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0; hop2_score_boost: 0.05 -> 0.0787	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.0787, "dedup_strategy": "keep_highest", "max_total_results": 50}
828	2026-03-29T17:01:18.777849	52.9624	68.4369	False	traverse_hop2_limit: 10 -> 30; keyword_prefix_match_len: 5 -> 3	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 30, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
829	2026-03-29T17:01:18.893250	65.2009	68.4369	False	traverse_hop2_limit: 10 -> 40; traverse_seed_limit: 10 -> 40; traverse_min_edge_score: 0.0 -> 0.0846	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 40, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0846, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
830	2026-03-29T17:01:18.975633	61.5107	68.4369	False	keyword_prefix_match_len: 5 -> 6; hop1_score_boost: 0.1 -> 0.1607; max_total_results: 50 -> 100	{"keyword_prefix_match_len": 6, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1607, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 100}
831	2026-03-29T17:01:19.092665	66.7252	68.4369	False	keyword_min_score: 0.1 -> 0.0888; traverse_hop1_limit: 20 -> 50	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0888, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 50, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
832	2026-03-29T17:01:19.206380	66.1450	68.4369	False	traverse_seed_limit: 10 -> 40; traverse_hop1_limit: 20 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 40, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
833	2026-03-29T17:01:19.293594	68.0557	68.4369	False	hop2_score_boost: 0.05 -> 0.1096; traverse_hop1_limit: 20 -> 20; keyword_min_score: 0.1 -> 0.1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.1096, "dedup_strategy": "keep_highest", "max_total_results": 50}
834	2026-03-29T17:01:19.390313	67.1393	68.4369	False	traverse_hop1_limit: 20 -> 30; hop1_score_boost: 0.1 -> 0.2598	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 30, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2598, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
835	2026-03-29T17:01:19.475379	66.4761	68.4369	False	traverse_hop2_limit: 10 -> 10; traverse_min_edge_score: 0.0 -> 0.0; max_total_results: 50 -> 200	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 200}
