experiment	timestamp	score	best_score	kept	mutations	elapsed_sec	params
154	2026-03-29T12:03:07.353313	81.5780	81.5780	False	min_tfidf_score: 0.01 -> 0.01	2.3	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
155	2026-03-29T12:03:09.494401	81.1463	81.5780	False	max_verse_freq: 100 -> 75; max_edges_per_verse: 30 -> 32	2.1	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
156	2026-03-29T12:03:11.446625	81.2175	81.5780	False	max_verse_freq: 100 -> 75	2.0	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
157	2026-03-29T12:03:13.546091	81.1463	81.5780	False	max_verse_freq: 100 -> 75; max_edges_per_verse: 30 -> 32	2.1	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
158	2026-03-29T12:03:16.125515	78.8121	81.5780	False	max_features: 80000 -> 70000; sublinear_tf: True -> False; min_token_length: 2 -> 2	2.6	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 70000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": false, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
159	2026-03-29T12:03:18.593216	81.5425	81.5780	False	lemma_verb_first: True -> False	2.5	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
160	2026-03-29T12:03:21.063835	73.4005	81.5780	False	norm: l2 -> l1; edge_weight_method: geometric_mean -> min	2.5	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "min", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l1"}
161	2026-03-29T12:03:22.956956	81.2186	81.5780	False	max_edges_per_verse: 30 -> 28; max_verse_freq: 100 -> 75	1.9	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
162	2026-03-29T12:03:25.655640	81.1774	81.5780	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 30 -> 32	2.7	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
163	2026-03-29T12:03:28.013192	81.4899	81.5780	False	max_edges_per_verse: 30 -> 28	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
164	2026-03-29T12:03:30.091125	81.2175	81.5780	False	max_verse_freq: 100 -> 75	2.1	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
165	2026-03-29T12:03:32.439651	81.4899	81.5780	False	max_edges_per_verse: 30 -> 28	2.3	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
166	2026-03-29T12:03:34.534751	81.1463	81.5780	False	max_edges_per_verse: 30 -> 32; max_verse_freq: 100 -> 75	2.1	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
167	2026-03-29T12:03:36.539221	81.1463	81.5780	False	max_edges_per_verse: 30 -> 32; max_verse_freq: 100 -> 75	2.0	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
168	2026-03-29T12:03:39.002328	81.4899	81.5780	False	max_edges_per_verse: 30 -> 28	2.5	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
169	2026-03-29T12:03:41.369143	80.5643	81.5780	False	edge_weight_method: geometric_mean -> harmonic_mean	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "harmonic_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
170	2026-03-29T12:03:43.999933	81.1371	81.5780	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 30 -> 28	2.6	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
171	2026-03-29T12:03:45.997613	81.1463	81.5780	False	max_verse_freq: 100 -> 75; max_edges_per_verse: 30 -> 32	2.0	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
172	2026-03-29T12:03:48.334963	71.5083	81.5780	False	ngram_max: 2 -> 1; min_df: 2 -> 4; norm: l2 -> l1	2.3	{"min_df": 4, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 1, "norm": "l1"}
173	2026-03-29T12:03:50.411985	81.2186	81.5780	False	max_edges_per_verse: 30 -> 28; max_verse_freq: 100 -> 75	2.1	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
174	2026-03-29T12:03:52.336740	81.2175	81.5780	False	max_verse_freq: 100 -> 75	1.9	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
175	2026-03-29T12:03:54.731975	81.4979	81.5780	False	max_edges_per_verse: 30 -> 32	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
176	2026-03-29T12:03:57.497935	81.1774	81.5780	False	max_edges_per_verse: 30 -> 32; max_verse_freq: 100 -> 125	2.8	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
177	2026-03-29T12:04:00.260846	81.3145	81.5780	False	max_verse_freq: 100 -> 125	2.8	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
178	2026-03-29T12:04:02.296391	81.1463	81.5780	False	max_verse_freq: 100 -> 75; max_edges_per_verse: 30 -> 32	2.0	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
179	2026-03-29T12:04:04.639055	81.4899	81.5780	False	max_edges_per_verse: 30 -> 28	2.3	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
180	2026-03-29T12:04:06.939221	78.8121	81.5780	False	sublinear_tf: True -> False	2.3	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": false, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
181	2026-03-29T12:04:09.222223	72.1413	81.5780	False	min_df: 2 -> 1; max_edges_per_verse: 30 -> 26; norm: l2 -> l1	2.3	{"min_df": 1, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 26, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l1"}
182	2026-03-29T12:04:11.601751	81.5780	81.5780	False	max_features: 80000 -> 65000; min_token_length: 2 -> 2	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
183	2026-03-29T12:04:14.273993	81.1774	81.5780	False	max_edges_per_verse: 30 -> 32; max_verse_freq: 100 -> 125	2.7	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
184	2026-03-29T12:04:16.584783	81.5780	81.5780	False	max_features: 80000 -> 85000	2.3	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 85000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
185	2026-03-29T12:04:19.099181	81.4979	81.5780	False	max_edges_per_verse: 30 -> 32	2.5	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
186	2026-03-29T12:04:21.510457	81.4979	81.5780	False	max_edges_per_verse: 30 -> 32	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
187	2026-03-29T12:04:23.959693	79.2156	81.5780	False	sublinear_tf: True -> False; min_token_length: 2 -> 2; edge_weight_method: geometric_mean -> min	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "min", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": false, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
188	2026-03-29T12:04:26.552507	81.1371	81.5780	False	max_edges_per_verse: 30 -> 28; max_verse_freq: 100 -> 125	2.6	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
189	2026-03-29T12:04:28.886818	81.5425	81.5780	False	lemma_verb_first: True -> False	2.3	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
190	2026-03-29T12:04:30.974004	81.2175	81.5780	False	max_verse_freq: 100 -> 75	2.1	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
191	2026-03-29T12:04:33.346559	81.4979	81.5780	False	max_edges_per_verse: 30 -> 32	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
192	2026-03-29T12:04:35.762668	80.5032	81.5780	False	lemma_verb_first: True -> False; edge_weight_method: geometric_mean -> harmonic_mean	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "harmonic_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
193	2026-03-29T12:04:38.125792	81.4899	81.5780	False	max_edges_per_verse: 30 -> 28	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
194	2026-03-29T12:04:40.900202	81.1709	81.5780	False	max_verse_freq: 100 -> 150; min_token_length: 2 -> 2	2.8	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 150, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
195	2026-03-29T12:04:43.270179	80.9586	81.5780	False	min_tfidf_score: 0.01 -> 0.0132	2.4	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.0132, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
196	2026-03-29T12:04:45.178362	81.2175	81.5780	False	max_verse_freq: 100 -> 75	1.9	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
197	2026-03-29T12:04:47.152983	81.2175	81.5780	False	max_verse_freq: 100 -> 75	2.0	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
198	2026-03-29T12:04:49.500001	81.5425	81.5780	False	lemma_verb_first: True -> False	2.3	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
199	2026-03-29T12:04:51.441403	81.2175	81.5780	False	max_verse_freq: 100 -> 75	1.9	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
200	2026-03-29T12:04:54.260918	81.1774	81.5780	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 30 -> 32	2.8	{"min_df": 2, "max_df": 300, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
